"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"11:56:53.4480942 AM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\D43153C8C25F0041287987250F1E3CABAC8C2177","SUCCESS",""
"11:56:53.4481020 AM","Explorer.EXE","640","RegEnumKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates","SUCCESS","Index: 50, Name: D8CE8D07F9F19D2569C2FB854401BC99C1EB7C3B"
"11:56:53.4481134 AM","Explorer.EXE","640","RegOpenKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\D8CE8D07F9F19D2569C2FB854401BC99C1EB7C3B","SUCCESS","Desired Access: Read"
"11:56:53.4481271 AM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\D8CE8D07F9F19D2569C2FB854401BC99C1EB7C3B\Blob","BUFFER OVERFLOW","Length: 144"
"11:56:53.4481391 AM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\D8CE8D07F9F19D2569C2FB854401BC99C1EB7C3B\Blob","BUFFER OVERFLOW","Length: 144"
"11:56:53.4481506 AM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\D8CE8D07F9F19D2569C2FB854401BC99C1EB7C3B\Blob","SUCCESS","Type: REG_BINARY, Length: 1,333, Data: 0F 00 00 00 01 00 00 00 14 00 00 00 60 57 B5 5A"
"11:56:53.4481685 AM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\D8CE8D07F9F19D2569C2FB854401BC99C1EB7C3B","SUCCESS",""
"11:56:53.4481763 AM","Explorer.EXE","640","RegEnumKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates","SUCCESS","Index: 51, Name: E38A2B7663B86796436D8DF5898D9FAA6835B238"
"11:56:53.4481875 AM","Explorer.EXE","640","RegOpenKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\E38A2B7663B86796436D8DF5898D9FAA6835B238","SUCCESS","Desired Access: Read"
"11:56:53.4482012 AM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\E38A2B7663B86796436D8DF5898D9FAA6835B238\Blob","BUFFER OVERFLOW","Length: 144"
"11:56:53.4482135 AM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\E38A2B7663B86796436D8DF5898D9FAA6835B238\Blob","BUFFER OVERFLOW","Length: 144"
"11:56:53.4482246 AM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\E38A2B7663B86796436D8DF5898D9FAA6835B238\Blob","SUCCESS","Type: REG_BINARY, Length: 1,964, Data: 03 00 00 00 01 00 00 00 14 00 00 00 E3 8A 2B 76"
"11:56:53.4482428 AM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\E38A2B7663B86796436D8DF5898D9FAA6835B238","SUCCESS",""
"11:56:53.4482799 AM","Explorer.EXE","640","RegEnumKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates","SUCCESS","Index: 52, Name: E95DD86F32C771F0341743EBD75EC33C74A3DED9"
"11:56:53.4482922 AM","Explorer.EXE","640","RegOpenKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\E95DD86F32C771F0341743EBD75EC33C74A3DED9","SUCCESS","Desired Access: Read"
"11:56:53.4483073 AM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\E95DD86F32C771F0341743EBD75EC33C74A3DED9\Blob","BUFFER OVERFLOW","Length: 144"
"11:56:53.4483193 AM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\E95DD86F32C771F0341743EBD75EC33C74A3DED9\Blob","BUFFER OVERFLOW","Length: 144"
"11:56:53.4483308 AM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\E95DD86F32C771F0341743EBD75EC33C74A3DED9\Blob","SUCCESS","Type: REG_BINARY, Length: 1,333, Data: 0F 00 00 00 01 00 00 00 14 00 00 00 8D 7A 10 EA"
"11:56:53.4483495 AM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\E95DD86F32C771F0341743EBD75EC33C74A3DED9","SUCCESS",""
"11:56:53.4483579 AM","Explorer.EXE","640","RegEnumKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates","SUCCESS","Index: 53, Name: E9809E023B4512AA4D4D53F40569C313C1D0294D"
"11:56:53.4483693 AM","Explorer.EXE","640","RegOpenKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\E9809E023B4512AA4D4D53F40569C313C1D0294D","SUCCESS","Desired Access: Read"
"11:56:53.4483830 AM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\E9809E023B4512AA4D4D53F40569C313C1D0294D\Blob","BUFFER OVERFLOW","Length: 144"
"11:56:53.4483950 AM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\E9809E023B4512AA4D4D53F40569C313C1D0294D\Blob","BUFFER OVERFLOW","Length: 144"
"11:56:53.4484068 AM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\E9809E023B4512AA4D4D53F40569C313C1D0294D\Blob","SUCCESS","Type: REG_BINARY, Length: 1,333, Data: 0F 00 00 00 01 00 00 00 14 00 00 00 4C 42 9F 2F"
"11:56:53.4484247 AM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\E9809E023B4512AA4D4D53F40569C313C1D0294D","SUCCESS",""
"11:56:53.4484322 AM","Explorer.EXE","640","RegEnumKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates","SUCCESS","Index: 54, Name: F5A874F3987EB0A9961A564B669A9050F770308A"
"11:56:53.4484436 AM","Explorer.EXE","640","RegOpenKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\F5A874F3987EB0A9961A564B669A9050F770308A","SUCCESS","Desired Access: Read"
"11:56:53.4484573 AM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\F5A874F3987EB0A9961A564B669A9050F770308A\Blob","BUFFER OVERFLOW","Length: 144"
"11:56:53.4484691 AM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\F5A874F3987EB0A9961A564B669A9050F770308A\Blob","BUFFER OVERFLOW","Length: 144"
"11:56:53.4484802 AM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\F5A874F3987EB0A9961A564B669A9050F770308A\Blob","SUCCESS","Type: REG_BINARY, Length: 1,325, Data: 0F 00 00 00 01 00 00 00 14 00 00 00 25 A6 4C 3D"
"11:56:53.4484981 AM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\F5A874F3987EB0A9961A564B669A9050F770308A","SUCCESS",""
"11:56:53.4485059 AM","Explorer.EXE","640","RegEnumKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates","SUCCESS","Index: 55, Name: F8A54E03AADC5692B850496A4C4630FFEAA29D83"
"11:56:53.4485174 AM","Explorer.EXE","640","RegOpenKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\F8A54E03AADC5692B850496A4C4630FFEAA29D83","SUCCESS","Desired Access: Read"
"11:56:53.4485311 AM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\F8A54E03AADC5692B850496A4C4630FFEAA29D83\Blob","BUFFER OVERFLOW","Length: 144"
"11:56:53.4485428 AM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\F8A54E03AADC5692B850496A4C4630FFEAA29D83\Blob","BUFFER OVERFLOW","Length: 144"
"11:56:53.4485543 AM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\F8A54E03AADC5692B850496A4C4630FFEAA29D83\Blob","SUCCESS","Type: REG_BINARY, Length: 1,053, Data: 0F 00 00 00 01 00 00 00 14 00 00 00 AA 94 D8 CD"
"11:56:53.4485722 AM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\F8A54E03AADC5692B850496A4C4630FFEAA29D83","SUCCESS",""
"11:56:53.4485797 AM","Explorer.EXE","640","RegEnumKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates","SUCCESS","Index: 56, Name: F92BE5266CC05DB2DC0DC3F2DC74E02DEFD949CB"
"11:56:53.4485912 AM","Explorer.EXE","640","RegOpenKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\F92BE5266CC05DB2DC0DC3F2DC74E02DEFD949CB","SUCCESS","Desired Access: Read"
"11:56:53.4486048 AM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\F92BE5266CC05DB2DC0DC3F2DC74E02DEFD949CB\Blob","BUFFER OVERFLOW","Length: 144"
"11:56:53.4486166 AM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\F92BE5266CC05DB2DC0DC3F2DC74E02DEFD949CB\Blob","BUFFER OVERFLOW","Length: 144"
"11:56:53.4486280 AM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\F92BE5266CC05DB2DC0DC3F2DC74E02DEFD949CB\Blob","SUCCESS","Type: REG_BINARY, Length: 1,088, Data: 0F 00 00 00 01 00 00 00 14 00 00 00 CC C9 6E D0"
"11:56:53.4486459 AM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\F92BE5266CC05DB2DC0DC3F2DC74E02DEFD949CB","SUCCESS",""
"11:56:53.4486537 AM","Explorer.EXE","640","RegEnumKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates","SUCCESS","Index: 57, Name: FA6660A94AB45F6A88C0D7874D89A863D74DEE97"
"11:56:53.4486652 AM","Explorer.EXE","640","RegOpenKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\FA6660A94AB45F6A88C0D7874D89A863D74DEE97","SUCCESS","Desired Access: Read"
"11:56:53.4486789 AM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\FA6660A94AB45F6A88C0D7874D89A863D74DEE97\Blob","BUFFER OVERFLOW","Length: 144"
"11:56:53.4486906 AM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\FA6660A94AB45F6A88C0D7874D89A863D74DEE97\Blob","BUFFER OVERFLOW","Length: 144"
"11:56:53.4487018 AM","Explorer.EXE","640","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\FA6660A94AB45F6A88C0D7874D89A863D74DEE97\Blob","SUCCESS","Type: REG_BINARY, Length: 1,545, Data: 0F 00 00 00 01 00 00 00 14 00 00 00 0C 87 3E BE"
"11:56:53.4487194 AM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates\FA6660A94AB45F6A88C0D7874D89A863D74DEE97","SUCCESS",""
"11:56:53.4487331 AM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\Certificates","SUCCESS",""
"11:56:53.4487398 AM","Explorer.EXE","640","RegOpenKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\CRLs","SUCCESS","Desired Access: Read"
"11:56:53.4487532 AM","Explorer.EXE","640","RegQueryKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\CRLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4487641 AM","Explorer.EXE","640","RegQueryKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\CRLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4487811 AM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\CRLs","SUCCESS",""
"11:56:53.4487870 AM","Explorer.EXE","640","RegOpenKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\CTLs","SUCCESS","Desired Access: Read"
"11:56:53.4487998 AM","Explorer.EXE","640","RegQueryKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\CTLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4488105 AM","Explorer.EXE","640","RegQueryKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\CTLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4490619 AM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed\CTLs","SUCCESS",""
"11:56:53.4491717 AM","Explorer.EXE","640","RegOpenKey","HKLM\Software\Policies\Microsoft\SystemCertificates\Disallowed","SUCCESS","Desired Access: Read"
"11:56:53.4491879 AM","Explorer.EXE","640","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\disallowed\Certificates","SUCCESS","Desired Access: Read"
"11:56:53.4492018 AM","Explorer.EXE","640","RegQueryKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\disallowed\Certificates","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4492130 AM","Explorer.EXE","640","RegQueryKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\disallowed\Certificates","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4492312 AM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\disallowed\Certificates","SUCCESS",""
"11:56:53.4492373 AM","Explorer.EXE","640","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\disallowed\CRLs","SUCCESS","Desired Access: Read"
"11:56:53.4492502 AM","Explorer.EXE","640","RegQueryKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\disallowed\CRLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4492611 AM","Explorer.EXE","640","RegQueryKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\disallowed\CRLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4492778 AM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\disallowed\CRLs","SUCCESS",""
"11:56:53.4492840 AM","Explorer.EXE","640","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\disallowed\CTLs","SUCCESS","Desired Access: Read"
"11:56:53.4492968 AM","Explorer.EXE","640","RegQueryKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\disallowed\CTLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4493074 AM","Explorer.EXE","640","RegQueryKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\disallowed\CTLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4493245 AM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\disallowed\CTLs","SUCCESS",""
"11:56:53.4493365 AM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\disallowed","SUCCESS",""
"11:56:53.4493667 AM","Explorer.EXE","640","RegOpenKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\Disallowed\Certificates","SUCCESS","Desired Access: Read"
"11:56:53.4493804 AM","Explorer.EXE","640","RegQueryKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\Disallowed\Certificates","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4493915 AM","Explorer.EXE","640","RegQueryKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\Disallowed\Certificates","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4494125 AM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\Disallowed\Certificates","SUCCESS",""
"11:56:53.4494184 AM","Explorer.EXE","640","RegOpenKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\Disallowed\CRLs","SUCCESS","Desired Access: Read"
"11:56:53.4494309 AM","Explorer.EXE","640","RegQueryKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\Disallowed\CRLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4494415 AM","Explorer.EXE","640","RegQueryKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\Disallowed\CRLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4494586 AM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\Disallowed\CRLs","SUCCESS",""
"11:56:53.4494644 AM","Explorer.EXE","640","RegOpenKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\Disallowed\CTLs","SUCCESS","Desired Access: Read"
"11:56:53.4494770 AM","Explorer.EXE","640","RegQueryKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\Disallowed\CTLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4494876 AM","Explorer.EXE","640","RegQueryKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\Disallowed\CTLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4495044 AM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\Disallowed\CTLs","SUCCESS",""
"11:56:53.4495700 AM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\Disallowed","SUCCESS",""
"11:56:53.4496108 AM","Explorer.EXE","640","RegCloseKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\Disallowed","SUCCESS",""
"11:56:53.4496600 AM","Explorer.EXE","640","RegCloseKey","HKCU\Software\Policies\Microsoft\SystemCertificates","SUCCESS",""
"11:56:53.4496801 AM","Explorer.EXE","640","RegCloseKey","HKCU","SUCCESS",""
"11:56:53.4497075 AM","Explorer.EXE","640","RegCloseKey","HKCU\Software\Microsoft\SystemCertificates\Disallowed","SUCCESS",""
"11:56:53.4500391 AM","Explorer.EXE","640","CloseFile","C:\Documents and Settings\MalViz\Desktop\6f15160778efbf7ea7ae3d232d90cc8a1773841745e4bf370df3860570bb49f9.exe","SUCCESS",""
"11:56:53.4500497 AM","Explorer.EXE","640","IRP_MJ_CLOSE","C:\Documents and Settings\MalViz\Desktop\6f15160778efbf7ea7ae3d232d90cc8a1773841745e4bf370df3860570bb49f9.exe","SUCCESS",""
"11:56:53.4501022 AM","Explorer.EXE","640","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed"
"11:56:53.4501179 AM","Explorer.EXE","640","RegOpenKey","HKCU\Software\Microsoft\SystemCertificates\TrustedPublisher\PhysicalStores","NAME NOT FOUND","Desired Access: Read"
"11:56:53.4501383 AM","Explorer.EXE","640","RegCloseKey","HKCU","SUCCESS",""
"11:56:53.4501534 AM","Explorer.EXE","640","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed"
"11:56:53.4501668 AM","Explorer.EXE","640","RegCreateKey","HKCU\Software\Microsoft\SystemCertificates\TrustedPublisher","SUCCESS","Desired Access: All Access"
"11:56:53.4501866 AM","Explorer.EXE","640","RegCloseKey","HKCU","SUCCESS",""
"11:56:53.4501997 AM","Explorer.EXE","640","RegCloseKey","HKCU\Software\Microsoft\SystemCertificates\TrustedPublisher","SUCCESS",""
"11:56:53.4502059 AM","Explorer.EXE","640","RegOpenKey","HKLM\Software\Policies\Microsoft\SystemCertificates\TrustedPublisher\Safer","NAME NOT FOUND","Desired Access: Read"
"11:56:53.4502266 AM","Explorer.EXE","640","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed"
"11:56:53.4502397 AM","Explorer.EXE","640","RegOpenKey","HKCU\Software\Policies\Microsoft\SystemCertificates\TrustedPublisher\Safer","NAME NOT FOUND","Desired Access: Read"
"11:56:53.4502578 AM","Explorer.EXE","640","RegCloseKey","HKCU","SUCCESS",""
"11:56:53.4502634 AM","Explorer.EXE","640","RegOpenKey","HKLM\Software\Microsoft\SystemCertificates\TrustedPublisher\Safer","NAME NOT FOUND","Desired Access: Read"
"11:56:53.4502869 AM","Explorer.EXE","640","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed"
"11:56:53.4502998 AM","Explorer.EXE","640","RegCreateKey","HKCU\Software\Microsoft\SystemCertificates\TrustedPublisher","SUCCESS","Desired Access: All Access"
"11:56:53.4503187 AM","Explorer.EXE","640","RegCloseKey","HKCU","SUCCESS",""
"11:56:53.4503260 AM","Explorer.EXE","640","RegOpenKey","HKCU\Software\Microsoft\SystemCertificates\TrustedPublisher","SUCCESS","Desired Access: All Access"
"11:56:53.4503389 AM","Explorer.EXE","640","RegCreateKey","HKCU\Software\Microsoft\SystemCertificates\TrustedPublisher\Certificates","SUCCESS","Desired Access: All Access"
"11:56:53.4503531 AM","Explorer.EXE","640","RegQueryKey","HKCU\Software\Microsoft\SystemCertificates\TrustedPublisher\Certificates","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4503646 AM","Explorer.EXE","640","RegQueryKey","HKCU\Software\Microsoft\SystemCertificates\TrustedPublisher\Certificates","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4503822 AM","Explorer.EXE","640","RegCloseKey","HKCU\Software\Microsoft\SystemCertificates\TrustedPublisher\Certificates","SUCCESS",""
"11:56:53.4503886 AM","Explorer.EXE","640","RegCreateKey","HKCU\Software\Microsoft\SystemCertificates\TrustedPublisher\CRLs","SUCCESS","Desired Access: All Access"
"11:56:53.4504023 AM","Explorer.EXE","640","RegQueryKey","HKCU\Software\Microsoft\SystemCertificates\TrustedPublisher\CRLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4504137 AM","Explorer.EXE","640","RegQueryKey","HKCU\Software\Microsoft\SystemCertificates\TrustedPublisher\CRLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4504311 AM","Explorer.EXE","640","RegCloseKey","HKCU\Software\Microsoft\SystemCertificates\TrustedPublisher\CRLs","SUCCESS",""
"11:56:53.4504372 AM","Explorer.EXE","640","RegCreateKey","HKCU\Software\Microsoft\SystemCertificates\TrustedPublisher\CTLs","SUCCESS","Desired Access: All Access"
"11:56:53.4504506 AM","Explorer.EXE","640","RegQueryKey","HKCU\Software\Microsoft\SystemCertificates\TrustedPublisher\CTLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4504618 AM","Explorer.EXE","640","RegQueryKey","HKCU\Software\Microsoft\SystemCertificates\TrustedPublisher\CTLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4504794 AM","Explorer.EXE","640","RegCloseKey","HKCU\Software\Microsoft\SystemCertificates\TrustedPublisher\CTLs","SUCCESS",""
"11:56:53.4504920 AM","Explorer.EXE","640","RegCloseKey","HKCU\Software\Microsoft\SystemCertificates\TrustedPublisher","SUCCESS",""
"11:56:53.4505112 AM","Explorer.EXE","640","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed"
"11:56:53.4505241 AM","Explorer.EXE","640","RegOpenKey","HKCU","SUCCESS","Desired Access: All Access"
"11:56:53.4505420 AM","Explorer.EXE","640","RegCloseKey","HKCU","SUCCESS",""
"11:56:53.4505478 AM","Explorer.EXE","640","RegCreateKey","HKCU\Software\Policies\Microsoft\SystemCertificates\TrustedPublisher","SUCCESS","Desired Access: All Access"
"11:56:53.4505632 AM","Explorer.EXE","640","RegCreateKey","HKCU\Software\Policies\Microsoft\SystemCertificates\TrustedPublisher\Certificates","SUCCESS","Desired Access: All Access"
"11:56:53.4505777 AM","Explorer.EXE","640","RegQueryKey","HKCU\Software\Policies\Microsoft\SystemCertificates\TrustedPublisher\Certificates","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4505889 AM","Explorer.EXE","640","RegQueryKey","HKCU\Software\Policies\Microsoft\SystemCertificates\TrustedPublisher\Certificates","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4506062 AM","Explorer.EXE","640","RegCloseKey","HKCU\Software\Policies\Microsoft\SystemCertificates\TrustedPublisher\Certificates","SUCCESS",""
"11:56:53.4506132 AM","Explorer.EXE","640","RegCreateKey","HKCU\Software\Policies\Microsoft\SystemCertificates\TrustedPublisher\CRLs","SUCCESS","Desired Access: All Access"
"11:56:53.4506353 AM","Explorer.EXE","640","RegQueryKey","HKCU\Software\Policies\Microsoft\SystemCertificates\TrustedPublisher\CRLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4506481 AM","Explorer.EXE","640","RegQueryKey","HKCU\Software\Policies\Microsoft\SystemCertificates\TrustedPublisher\CRLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4506668 AM","Explorer.EXE","640","RegCloseKey","HKCU\Software\Policies\Microsoft\SystemCertificates\TrustedPublisher\CRLs","SUCCESS",""
"11:56:53.4506738 AM","Explorer.EXE","640","RegCreateKey","HKCU\Software\Policies\Microsoft\SystemCertificates\TrustedPublisher\CTLs","SUCCESS","Desired Access: All Access"
"11:56:53.4506883 AM","Explorer.EXE","640","RegQueryKey","HKCU\Software\Policies\Microsoft\SystemCertificates\TrustedPublisher\CTLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4507004 AM","Explorer.EXE","640","RegQueryKey","HKCU\Software\Policies\Microsoft\SystemCertificates\TrustedPublisher\CTLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"11:56:53.4507283 AM","Explorer.EXE","640","RegCloseKey","HKCU\Software\Policies\Microsoft\SystemCertificates\TrustedPublisher\CTLs","SUCCESS",""
"11:56:53.4507411 AM","Explorer.EXE","640","RegCloseKey","HKCU\Software\Policies\Microsoft\SystemCertificates\TrustedPublisher","SUCCESS",""
"11:56:53.4507518 AM","Explorer.EXE","640","RegOpenKey","HKLM\Software\Microsoft\SystemCertificates\TrustedPublisher\PhysicalStores","NAME NOT FOUND","Desired Access: Read"
"11:56:53.4507652 AM","Explorer.EXE","640","RegCreateKey","HKLM\Software\Microsoft\SystemCertificates\TrustedPublisher","SUCCESS","Desired Access: All Access"
