symbol_chr,P53KO-O1,p53KO-O2,p53KO-O-CAS1,p53KO-O-CAS2,p53KO-O-RAS1,p53KO-O-RAS2,WT-O1,WT-O2
Alpk2_chr18,0.0,0.4603081176198352,0.9790532579123981,1.0,0.2467198823275378,0.0,0.11571566469069529,0.0
Alpk3_chr7,0.21729419415864254,0.21504677006944697,0.6309124180531047,1.0,0.408255318912174,0.09069985922725497,0.2793994672727353,0.0
Alpl_chr4,0.6056377763811711,0.6973547915454047,1.0,0.8980008684203907,0.4898478309218728,0.4554380052261985,0.48629901073169424,0.3105335432397562
Alppl2_chr1,,,,,,,,
Als2_chr1,0.3293781265715762,0.5539346385975339,0.30970632716691454,0.31412642147812603,0.5163534518387226,0.4929496107978597,0.7559898298895723,1.0
Als2cl_chr9,0.5447997221680461,1.0,0.9718682105651444,0.6037779238355123,0.8720441537147872,0.5016503484457302,0.733472270334464,0.6193277079940324
Als2cr11_chr1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Als2cr12_chr1,1.0,0.6391536268651835,0.7405376450724007,0.7747568635004917,0.7287224915207013,0.19432076813942087,0.9739459943425646,0.0
Alx1_chr10,,,,,,,,
Alx3_chr3,0.0,0.0,1.0,0.0,0.05749046747965096,0.0,0.0,0.0
Alx4_chr2,1.0,0.0,0.0,0.0,0.37464992764471655,0.0,0.0,0.0
Alyref_chr11,0.33996687183085644,0.3614493578621226,0.9783738271484639,1.0,0.1587323161705168,0.13821386682255282,0.16052333989172715,0.21019838802052052
Alyref2_chr1,0.6187631029245326,0.5123353401165198,1.0,0.9312244897305785,0.30668575821097194,0.22790030132481853,0.3652122360469955,0.2788037285992616
Amacr_chr15,0.7331181591499546,0.8166629399038602,0.3676759746725655,0.39270899420145666,0.7136612404257546,0.7336702106600317,0.8798595041750372,1.0
Ambn_chr5,,,,,,,,
Ambp_chr4,0.8781115204113968,0.8197050779562637,0.7513532827102175,0.8605920197357488,0.9642025977167765,1.0,0.6371531622056773,0.715567390310268
Ambra1_chr2,0.38512994301186476,0.5967653769419077,1.0,0.9059377172546154,0.5041718994790084,0.4228716152795178,0.41452882062341967,0.4912531146290068
Amd1_chr10,0.8365073368140264,1.0,0.6196591689643619,0.6260960356016501,0.36925653304950634,0.3275507201888056,0.2127065985841443,0.3059002832988341
Amd2_chr10,0.8365073368140264,1.0,0.619652696021732,0.6260960356016501,0.3692540273109988,0.32754137808777495,0.2127065985841443,0.3059002832988341
Amdhd1_chr10,0.3041193825944135,0.33922212178741123,0.1633528343437049,0.18352614412651783,0.5404807812963833,0.6060766383508812,0.6956663326299208,1.0
Amdhd2_chr17,0.7078244071983975,0.7363381435813559,1.0,0.87335363911648,0.753966685899905,0.6227443953873512,0.5705843486475272,0.6208029096506232
Amelx_chrX,0.11617709388867598,0.0,0.31545620902655236,1.0,0.05622074725319736,0.0,0.0,0.0
Amfr_chr8,0.6084485416317642,0.8147546840264411,0.6157077728297039,0.6622674114991446,0.7185150730602597,0.7619620713558043,0.7677807687584551,1.0
Amh_chr10,0.7829170262119018,1.0,0.7965670669978689,0.6948180221506283,0.15144322024500295,0.10538010114072965,0.1718645864281168,0.0774376500680316
Amhr2_chr15,0.2353723585873278,0.13352289204948153,0.7382192433203351,1.0,0.15424384501137467,0.22010614758362523,0.10987040526854497,0.20417322438623797
Amica1_chr9,0.05968660617588104,0.062219642946159094,1.0,0.9968122416668647,0.0439205989798338,0.022367742061358973,0.013148726584239278,0.013876309890590294
Amigo1_chr3,0.6713512611425124,0.867151271071974,0.3550418455544916,0.3364615511480018,1.0,0.8828982361312594,0.5716157217526862,0.8486796009016654
Amigo2_chr15,0.7446241614854585,1.0,0.5192421895923183,0.468719843934842,0.8683336501597888,0.7155311614232167,0.5241225401796649,0.36434375314633055
Amigo3_chr9,0.6957458331196483,0.8981124241424419,1.0,0.6030633667491513,0.765837271798825,0.40189322682786244,0.4609844478120272,0.3134351131811206
Ammecr1_chrX,0.21134410315774546,0.5554312716404016,1.0,0.6662514610734882,0.3542993162576396,0.3181234436312298,0.13220049597951022,0.2921895596313096
Ammecr1l_chr18,0.6421292267094771,1.0,0.8286756381797574,0.703336577014911,0.7550971091760174,0.6285224721407355,0.5653222089843615,0.7160820069234703
Amn_chr12,0.2597664829033868,0.4577173605484246,1.0,0.3869918076109471,0.220065109061351,0.23491695087545067,0.06276238961957965,0.14139538763335907
Amn1_chr6,1.0,0.8028785862966251,0.868592695006676,0.8884071655772448,0.6296066533235591,0.5820274978996445,0.47047706517207066,0.5132109630414333
Amot_chrX,0.6388543172328307,0.8588345891600103,1.0,0.8391900411779004,0.7375319023213727,0.6734700764508916,0.4208172670238263,0.6233483507950748
Amotl1_chr9,0.9407329978843464,1.0,0.7017635910961333,0.7138880682038053,0.5010465720332291,0.40043642934009194,0.38555884753861736,0.43754867334786907
Amotl2_chr9,0.4448695442587457,0.6701396683310122,0.5251240943934313,0.4952470106530503,0.672401748266359,0.5670801597949467,0.5814155176825758,1.0
Ampd1_chr3,0.0,0.0,1.0,0.8957851080775884,0.022805578449874138,0.0,0.0,0.0
Ampd2_chr3,0.7422326094903295,0.9816759923988579,1.0,0.6499733779434771,0.5692968328430753,0.37803004229201936,0.5190610336949085,0.5529156458850273
Ampd3_chr7,0.3712485876790021,0.6453632651083011,1.0,0.7414573830478166,0.514147180094104,0.1819557847876336,0.09072304957177403,0.04547851892852539
Amph_chr13,0.034972192218210324,0.06922096568565733,1.0,0.5626842303026842,0.02101561726709494,0.03552667999807678,0.026101918741729655,0.029402090497967933
Amt_chr9,0.18563714006021656,0.4235097335861572,0.22125277654276998,0.18437841297506205,0.3882436177538753,0.37422402921381154,0.8180693870231007,1.0
Amtn_chr5,,,,,,,,
Amy1_chr3,0.7036442829175107,0.7176058220368245,0.6993131288642285,0.6917017710948055,0.8460012412555812,1.0,0.7675040870472455,0.8695310686107496
Amy2a2_chr3,0.7194324103561236,0.9341826358754844,0.6810679146828772,0.6005378063120496,0.6256379519121574,0.9252563222833731,0.9613040434465461,1.0
Amy2a3_chr3,0.7194324103561236,0.9341826358754844,0.6810679146828772,0.6005378063120496,0.6256379519121574,0.9252563222833731,0.9613040434465461,1.0
Amy2a4_chr3,0.7194324103561236,0.9341826358754844,0.6810679146828772,0.6005378063120496,0.6256379519121574,0.9252563222833731,0.9613040434465461,1.0
Amy2a5_chr3,0.7166608009987928,0.9341826357587835,0.6810679145816019,0.6011706176095051,0.6287386124111575,0.9410758035234251,0.961304043295272,1.0
Amy2b_chr3,0.6054161607156053,0.8070735197417098,0.5851561901847246,0.7957295895625853,0.5487240970329577,1.0,0.835955525717721,0.8536176847265012
Amz1_chr5,0.4338711325402438,0.6302871493756579,1.0,0.7481553139353799,0.2501529491605026,0.07874881807185038,0.012707284426845737,0.01370337181452872
Amz2_chr11,0.44998150724110764,0.5243972698507167,1.0,0.9490883217135642,0.3562333086213943,0.31042638220365365,0.37778353022497907,0.47451800564073937
Anapc1_chr2,0.49806952471072685,0.6038377720622308,1.0,0.9119684511890555,0.4292457332063565,0.34076419083531234,0.36582843891774103,0.514118755540945
Anapc10_chr8,0.6372633555144067,0.5323188965717592,1.0,0.8830599069763513,0.20041479782730837,0.1671434346795069,0.1429266540757324,0.2028823794848444
Anapc11_chr11,0.4861773115178086,0.45948526991524097,0.9122708735083975,1.0,0.2731999270713905,0.2242096905969153,0.25035062373870526,0.26722917611414493
Anapc13_chr9,1.0,0.6611170409173172,0.7452982882390917,0.8496476223988957,0.48240824499231283,0.507207457134262,0.5133760967059074,0.45372640391145913
Anapc16_chr10,0.46781923610329496,0.3816002544195591,0.92570348328479,1.0,0.28007626916213413,0.30061460473760354,0.28590891667108287,0.27869571221969275
Anapc2_chr2,0.471390234636791,0.6165046823773669,1.0,0.7919718174137924,0.6350033672074324,0.5226683695264108,0.6226158939870171,0.6362948232261196
Anapc4_chr5,0.3676859630938209,0.5025684702979626,1.0,0.9187884248997551,0.3928647468202903,0.3041089845924148,0.3589377734645796,0.38161563440967056
Anapc5_chr5,0.3994318627797243,0.46405469952507467,1.0,0.870191649809327,0.3611310574778137,0.28831960783299426,0.3180050707143809,0.33600470970653085
Anapc7_chr5,0.4315904388252563,0.5907200645802797,1.0,0.8932799230130807,0.5186485021013731,0.4670206625650229,0.5563593035878118,0.5705819917678371
Ang_chr14,1.0,0.9482196395305479,0.6784240364465862,0.7457331026502888,0.8806338401188407,0.9137760539635723,0.3319353884971534,0.3335188420578876
Ang2_chr14,0.0,0.0,0.7154297906999494,0.0,0.0,1.0,0.0,0.0
Ang3_chr14,,,,,,,,
Ang4_chr14,1.0,0.10815926007415996,0.3067443712228136,0.5476641960388087,0.020472673645925196,0.0,0.08156962820893701,0.09188280808837727
Ang5_chr14,,,,,,,,
Ang6_chr14,,,,,,,,
Angel1_chr12,0.5281472269684121,0.5710814546499954,0.5963503681917354,0.7201668127654052,0.6906414287757312,0.7307812246647525,1.0,0.9455337715028787
Angel2_chr1,0.3333850921690631,0.5811618897936797,1.0,0.8443326610722185,0.33810783155932045,0.27624394562834015,0.31196329914535936,0.3540726663430857
Angpt1_chr15,0.5833967437511594,1.0,0.39524077207348973,0.35797658009842753,0.2637261606730516,0.1284067547496002,0.08708504346542001,0.09048748824374081
Angpt2_chr8,0.5098213013068772,0.9302910276348874,1.0,0.9422642484949242,0.43418054571485304,0.2016375131708593,0.17409297764217932,0.6170507926968405
Angpt4_chr2,0.0,0.29088915770426155,0.9153863209086556,1.0,0.16245507408220394,0.26385258364697606,0.5495300636383693,0.09052706416561894
Angptl1_chr1,0.0,0.6109583208531119,1.0,0.0,0.4917905733406484,0.5281106574471114,0.0,0.2731671898773906
Angptl2_chr2,0.512566504189917,1.0,0.2807061645978953,0.27647412864803605,0.7875099017423844,0.46288172060452576,0.6446517140956667,0.7002359093464267
Angptl3_chr4,0.5744277010935446,0.6338780234600331,0.8357251594274703,0.7717869281814497,0.907110123851206,0.8362290723657105,0.8306798422989053,1.0
Angptl4_chr17,1.0,0.9149786557435183,0.9636665283537924,0.9398303821620978,0.5668237351214679,0.5604608431904409,0.5834114834263672,0.6813585653362649
Angptl6_chr9,1.0,0.9730225589609037,0.7892142054292159,0.4645193825981391,0.692371376635593,0.4539051347917581,0.5720107874801998,0.519002060555851
Angptl7_chr4,0.3510539791430236,0.2254713817385636,1.0,0.8646494266044271,0.2091294581413858,0.1499299902547183,0.08162662493562299,0.31007081181922236
Ank_chr15,0.2295083373787412,0.26785075137518416,0.875736743680545,1.0,0.19459761021445043,0.2119470247792234,0.2516097195214342,0.29196192172100155
Ank1_chr8,0.3241062040076733,0.7514471365821063,1.0,0.7390586978897119,0.19772806880636912,0.08170451877754922,0.028825991240422243,0.06761914300239903
Ank2_chr3,0.5084224449353385,0.433260184728467,1.0,0.9119516846249444,0.90313375150703,0.7227463422953163,0.7249281743864336,0.9714286710800305
Ank3_chr10,0.5018699394704605,0.8243195581087691,0.6271125089897419,0.7577348631236233,1.0,0.8628070777798263,0.8407103056039501,0.7879219619826235
Ankar_chr1,,,,,,,,
Ankdd1b_chr13,0.6674627291581857,0.6298356258846288,1.0,0.8254699570503431,0.25493027441960425,0.27173337668789865,0.16219451993176262,0.1696513304512989
Ankfn1_chr11,,,,,,,,
Ankfy1_chr11,0.28194413235514454,0.400609606736313,1.0,0.9265506472832395,0.3201497222363294,0.2560454609276641,0.22143931994352506,0.27508690241000494
Ankhd1_chr18,0.5838352445393794,0.8738341966670338,1.0,0.8361016340762919,0.8177916288820267,0.6336251454545601,0.5474996633798948,0.7684280633115099
Ankib1_chr5,0.6623460937882195,0.7799463931398847,0.999267194972703,1.0,0.5200076714462172,0.48927954923795897,0.4658139442631684,0.6220587696483204
Ankk1_chr9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ankle1_chr8,0.13123764699411222,0.18330232941907412,1.0,0.5157716810256929,0.07823719732708341,0.023308205892818432,0.02437739640912907,0.006150437669325729
Ankle2_chr5,0.5418409437680365,0.6018316560749597,1.0,0.9709780486348256,0.5465959738513088,0.5494166910421775,0.4555298522099574,0.5825580444957165
Ankmy1_chr1,0.35579235002755194,0.0,0.9463686270796571,1.0,0.09158541088019263,0.062082960866624376,0.18245266935996673,0.2055209024745467
Ankmy2_chr12,0.38681221628335555,0.4066378804726758,1.0,0.9103309266236724,0.3286317122637659,0.33981741743386645,0.3568826546656694,0.3261503566423144
Ankra2_chr13,0.6171084121300016,0.6894382177095749,1.0,0.9407737903181691,0.46263026733221,0.4324081504767014,0.31863315709168527,0.3758104476051866
Ankrd1_chr19,0.06637431805048262,0.09804395464023695,1.0,0.7970815395238654,0.197244379111748,0.08002746975018311,0.1865080139867007,0.09765477282565815
Ankrd10_chr8,0.30378036437894673,0.39886346507939757,1.0,0.738023239245867,0.14226981939047662,0.08303395707665243,0.046941038160913884,0.05253947440309968
Ankrd11_chr8,0.19897641176972608,0.40231854679878654,1.0,0.8336387808742813,0.424941267973539,0.3114418429382792,0.3508548406869106,0.551997670340912
Ankrd12_chr17,0.8653384475487825,0.947824428978738,1.0,0.7391323057358047,0.4096106866730563,0.24115031036439602,0.06806496339778575,0.15135019663618435
Ankrd13a_chr5,0.17775966188452658,0.24412776840656314,1.0,0.9759842485158713,0.19742440317529925,0.15812317878893384,0.13044147465829115,0.15914616784538982
Ankrd13b_chr11,0.597132205989376,0.8177290852785488,1.0,0.6737312572450832,0.43465679452898653,0.22359923094512238,0.19383241724081057,0.17968728183133745
Ankrd13c_chr3,0.49700805207085147,0.8501158306015227,1.0,0.856726340998301,0.5374172600926909,0.5086136559558911,0.41725651579320117,0.7442989257297571
Ankrd13d_chr19,0.41106591850522783,0.5065203201551763,1.0,0.6196068225937249,0.1448867599883726,0.050532514056467775,0.019812772849874524,0.026688623960610315
Ankrd16_chr2,0.519883385995722,0.6685735328216701,1.0,0.6850567417957313,0.3641497543671432,0.19899077344518115,0.12293714086635266,0.14721095209718785
Ankrd17_chr5,0.6223364727768576,0.7555502264421704,1.0,0.8743567209829103,0.5058280631901261,0.4709000909557426,0.42793941563550014,0.6618529611583037
Ankrd2_chr19,0.9477397259537512,1.0,0.7328891072014356,0.6533888010749895,0.8489897504728314,0.7214759439128354,0.24915858849482928,0.16015103362892147
Ankrd22_chr19,0.6655795892446024,1.0,0.21472293706818027,0.22464498639509553,0.08311978166475394,0.22481960951454505,0.0,0.0
Ankrd23_chr1,0.2118656759289018,0.32447141835406357,1.0,0.5562520648036827,0.1651966348692184,0.10129661149856008,0.08564208857747697,0.089085124310429
Ankrd24_chr10,0.7435811201264639,0.8679011070025721,1.0,0.716620548287066,0.7276001651859062,0.3724484218236199,0.43778832180604815,0.38334239893085914
Ankrd26_chr6,0.6480020455364203,0.8755628088542559,1.0,0.9014334227883057,0.760926102094822,0.5387406031801747,0.3576746615231923,0.8122678682646467
Ankrd27_chr7,0.3433435493106307,0.5081878799221184,1.0,0.8811887577958786,0.3950237217738317,0.33330128081988475,0.30688675152238676,0.3361917702367803
Ankrd28_chr14,0.4416451867410312,0.7828886321007088,0.7144975534281968,0.721006673242925,0.5800643962825571,0.5620973706054386,0.6390568204930983,1.0
Ankrd29_chr18,0.13098171251803625,0.4536944953449893,0.9338173191156457,1.0,0.39731548931865995,0.33264610330928324,0.24439946423153214,0.16517992957110653
Ankrd32_chr13,0.24987306139243634,0.26425763632959093,1.0,0.8515631545678416,0.13589021672117724,0.11543532449603075,0.04757785807119082,0.10600157353785312
Ankrd33_chr15,,,,,,,,
Ankrd33b_chr15,0.6957655294396127,0.9990466261176478,0.3890486431605101,0.3392728747945943,0.5051295056809089,0.47600141512058164,0.6997292995011054,1.0
Ankrd34a_chr3,0.0,0.0,1.0,0.71626671649069,0.3089458839543211,0.0,0.08712318293528268,0.0981385213278942
Ankrd34b_chr13,0.24445596841818634,0.48385523263589547,0.2412771499706175,1.0,0.36634164352077053,0.0,0.0,0.0
Ankrd34c_chr9,0.0,0.0,0.6315370838198618,1.0,0.07326832870723719,0.0,0.0,0.0
Ankrd35_chr3,0.011771359028277827,0.04271523871680009,1.0,0.8093884609642267,0.013201306597846916,0.0019929991936199877,0.008785696215973651,0.0
Ankrd36_chr11,0.0,0.0,1.0,0.4597580011297638,0.11322924487457173,0.048451377089880204,0.42717436285971594,0.0
Ankrd37_chr8,0.5835258040122391,0.5611635728406456,1.0,0.8172482409186993,0.09492709718723533,0.06964361700153197,0.0265645339066678,0.06475225500687595
Ankrd39_chr1,0.39536748348770445,0.38565968259202127,1.0,0.8997261970796465,0.2925826796424812,0.24857769741124278,0.2914552985295772,0.309776124091771
Ankrd40_chr11,0.6355390184898894,0.823606286483762,1.0,0.974282646343743,0.7245755854662382,0.6334965614113497,0.7057427057982653,0.7458639077297448
Ankrd42_chr7,0.3591817628274087,0.7447441256793059,0.5866770573816086,1.0,0.7150407716836166,0.5211685761418019,0.6960422891934153,0.6260721731502348
Ankrd44_chr1,0.12699208143294907,0.18052207525762035,1.0,0.8741640314865143,0.07222337259461488,0.04534845834053299,0.025101848064976597,0.027575805771356484
Ankrd45_chr1,0.34441261243930427,0.0,1.0,0.0,0.3219466178602384,0.0,0.0,0.289557221245886
Ankrd46_chr15,0.5364594123436943,0.8450518169979178,0.6843620768037765,0.5808525746488583,0.643162258366907,0.5966129769143236,0.9166580869755222,1.0
Ankrd49_chr9,0.17813958341782574,0.41697555879789816,1.0,0.8289100551976731,0.2029147735563715,0.18593896066037724,0.20375788544005874,0.20345017231395196
Ankrd50_chr3,0.40560165864597686,0.5240969890452815,1.0,0.9687167251129418,0.5653551835492628,0.4166261213695793,0.3880021227303241,0.6389361600034754
Ankrd52_chr10,0.19015869163590537,0.7271958665702258,1.0,0.669740307152181,0.4648489133212826,0.27350990896724103,0.38619161762161985,0.5961898423569894
Ankrd53_chr6,0.03674366763274778,1.0,0.825030849568584,0.7590549870183149,0.5451340928770422,0.18849752419490104,0.0,0.0
Ankrd54_chr15,0.4036340731781566,0.4057404189804046,1.0,0.8366233951528923,0.23463607041853113,0.1725930833412847,0.17351175534678526,0.2106665549043997
Ankrd55_chr13,0.14302223008864517,0.17298248540296793,0.9515992974502588,1.0,0.03758236595788353,0.038498465891530415,0.03315532463858145,0.03357931163785545
Ankrd6_chr4,0.03660732403379652,0.08224479221780287,1.0,0.8744075807708459,0.032298954192275145,0.03187520314081127,0.015612753798883765,0.02198342220887072
Ankrd60_chr2,,,,,,,,
Ankrd61_chr5,1.0,0.4030458876492757,0.7883142676102369,0.624741442039106,0.3863577378644097,0.10342879598126953,0.3039619833211748,0.04068037223786804
Ankrd7_chr6,0.25895042575802746,0.0,1.0,0.16780874649885721,0.2425393956845339,0.0,0.0,0.0
Ankrd9_chr12,0.820191185859474,1.0,0.8959902598288848,0.8787010420683616,0.4906295829395322,0.4961958708537503,0.6289673814121565,0.43552020228481597
Anks1_chr17,0.4096682098627411,0.618286601328981,1.0,0.773660855687235,0.38383528456970367,0.2746168267988133,0.261984608905466,0.3252012674064295
Anks1b_chr10,0.03071130711505476,0.0,1.0,0.46583069723640763,0.10355390089676941,0.0,0.0,0.0
Anks3_chr16,0.3357311341081092,0.41941857722208503,1.0,0.6709783569234423,0.23036639659176072,0.15601232942770135,0.1510034751447095,0.18404305127862697
Anks4b_chr7,0.41485165502949806,0.6574886859174922,0.18970254178351112,0.1742483445246002,0.6144613084560724,0.5933969728261295,0.7877778314988623,1.0
Anks6_chr4,0.07364621349670915,0.033690321581553044,1.0,0.6342437087716544,0.07647657482160675,0.045346286004539674,0.05050148071292348,0.03577550075542794
Ankzf1_chr1,0.7304407486719252,0.9258163607630103,1.0,0.585186331185151,0.5405417381536495,0.3631638281894668,0.37275498966625437,0.3388811299958488
Anln_chr9,0.09137366301478206,0.1378353357046032,1.0,0.8543283173418805,0.08502838896389016,0.04452505423950689,0.019163701125619412,0.015403766351880621
Ano1_chr7,0.475702453919919,1.0,0.6952511038068862,0.48588909402298897,0.46863170348255534,0.3499289936741379,0.6055552245949322,0.46607001117421787
Ano10_chr9,0.38145753153391754,0.5904720857186124,1.0,0.9087240375698395,0.3526759589087032,0.3345996576608323,0.29616113637241165,0.34641081423046255
Ano2_chr6,0.014351314918794577,0.005681153022606276,1.0,0.8966501031186987,0.006595796989190056,0.007289428262630398,0.00642676650433352,0.0
Ano3_chr2,,,,,,,,
Ano6_chr15,0.5707002251043666,0.8003933319832622,1.0,0.893245201485326,0.6206422868177535,0.28817537970437657,0.12601173941171917,0.11553796266259975
Ano7_chr1,0.35292119473663947,0.25481407137910744,1.0,0.43810407128650974,0.18419591740457422,0.05693427127603314,0.0,0.0
Ano8_chr8,0.517839247304981,0.7594269858990973,1.0,0.5975660548482582,0.40730268031396166,0.2339190695160709,0.1939725216169694,0.275333460941865
Ano9_chr7,0.9015725404577457,0.44612389112354867,1.0,0.707490101787954,0.8260415795069521,0.4352635570060801,0.33644978626075156,0.18949425062467778
Anp32a_chr9,0.6286528733808229,0.8042270778617936,0.8310530553807047,0.8537923815809699,0.5953391229834828,0.5557256963769125,0.9819671484335893,1.0
Anp32b_chr4,0.27179258142267687,0.3087951952991486,0.9601141963705765,1.0,0.20623001600037408,0.16440712082803208,0.1397172131449098,0.17398094943863995
Anp32e_chr3,0.2004723073140905,0.2777275158950568,0.9458378733316736,1.0,0.1583406326248105,0.1433184185475167,0.15474866404087975,0.21210685955699246
Anpep_chr7,0.4878964287945952,0.5583133993322633,0.5388327021443824,0.49933744548131087,1.0,0.9646279611008497,0.7756641747989435,0.8961700600313011
Antxr1_chr6,0.18816321869406374,0.294698560662275,0.8773745594609547,1.0,0.1445352229103161,0.07475323795582156,0.06966061141866278,0.09715096346486307
Antxr2_chr5,0.38858364183980354,0.6067801565605547,0.9021577354660417,1.0,0.6548513201707871,0.694469432963541,0.5055394710282485,0.4525461853449304
Antxrl_chr14,,,,,,,,
Anxa1_chr19,0.31035926888581317,0.5225604105979645,0.9378045806643862,1.0,0.11655209785802578,0.08389067560464784,0.06471663374210557,0.050305699158633775
Anxa10_chr8,,,,,,,,
Anxa11_chr14,0.4988336136950274,0.9238070489220586,0.9890327505505194,0.9058325351903004,1.0,0.8909376603674702,0.6987870496653918,0.771837446500764
Anxa13_chr15,0.28989768033405744,0.4812876014959197,1.0,0.9215092226751475,0.3836811995045064,0.36065399647126656,0.26246780131578584,0.16653146313414446
Anxa2_chr9,0.23172514962680185,0.2978422296248564,0.942836785959782,1.0,0.1361357994736646,0.09120144261507057,0.08534366440266322,0.060193166861660756
Anxa3_chr5,0.32020333349642616,0.31631443612431254,1.0,0.8491852591455193,0.16369702871028097,0.06694403495739962,0.04116314387613094,0.03480852824093397
Anxa4_chr6,0.6179831957106993,0.7281917383296845,1.0,0.992655371025861,0.9687381428867043,0.805953774950833,0.6919564164074038,0.8223210410336362
Anxa5_chr3,0.4177689940461633,0.6371332494963264,0.9581887092672254,1.0,0.5745673519965043,0.4394973280406346,0.36428937720823384,0.3561027729156248
Anxa6_chr11,0.40758719236144286,0.5245668294610012,0.9409049138195629,1.0,0.45205191571321485,0.4199300470846758,0.5268453525208769,0.5943057751079656
Anxa7_chr14,0.8353710563644557,1.0,0.8182842805967475,0.8707174834436587,0.955364500411351,0.9440415193606961,0.6612390933325522,0.7017068398111718
Anxa8_chr14,0.5407099563610891,0.6100491071631424,1.0,0.6319688568449338,0.8239179749165747,0.15674376108806326,0.061077085775560806,0.3247070245356343
Anxa9_chr3,0.7014954388947711,0.753854822541698,1.0,0.624332376444299,0.5536777971290159,0.38236364798674877,0.19561585074132826,0.1839482704709428
Aoah_chr13,0.29349133231441,0.35345186529046696,1.0,0.9587995330005664,0.26637453149448304,0.1020730209513468,0.028497994061042347,0.011933393273756436
Aoc2_chr11,0.6926785358846218,0.8669864559962137,1.0,0.5961716950038805,0.1588121556604552,0.058980152750739194,0.07906622134147691,0.05255327298598425
Aoc3_chr11,1.0,0.6597714860296551,0.6452209187627683,0.5113395301643202,0.2500757355708289,0.8042186249308002,0.3731810488638964,0.28024256452537427
Aox1_chr1,0.39854385273800286,0.54220138660925,0.2064568517994231,0.15459891427995556,0.7790095059904422,0.6382497924466419,0.7599583989209178,1.0
Aox3_chr1,0.17873774219381075,0.26041653015386007,0.03697832256262191,0.0344540936110169,0.46911907447103784,0.47235817408904646,0.7807701666696317,1.0
Aox4_chr1,0.0,0.0,0.2365921567997811,1.0,0.0,0.0,0.0,0.018313743759173003
Ap1ar_chr3,0.4420842710367662,0.8024950019203919,1.0,0.917733066964393,0.7220660308568433,0.6502483466924127,0.5487269163894573,0.7488004045987039
Ap1b1_chr11,0.5153721471702533,0.6062556521971405,1.0,0.9835467536114628,0.5753574940899386,0.4906170633201216,0.6289253353825699,0.628634949191649
Ap1g1_chr8,0.502451705447914,0.7489693077270595,1.0,0.8091734462087427,0.615445481518417,0.547728733483502,0.5447859880720969,0.8156572810888745
Ap1g2_chr14,0.34449730331436845,0.39330185414794006,1.0,0.754612596753393,0.31505600199387135,0.22549866983597808,0.2138334524062286,0.1997572439674278
Ap1m1_chr8,0.3144598264212054,0.5306246495472955,1.0,0.9187738841436659,0.4520903018581656,0.41960391709800515,0.38659228763057346,0.38163377809469157
Ap1m2_chr9,0.1966029420599523,0.3146503834612652,0.9074337530652979,1.0,0.3803195097660547,0.14979007676291847,0.19564931228279955,0.22038605063954272
Ap1s1_chr5,0.5078923645191499,0.5307860992062029,0.9109504259503455,1.0,0.41404489416220475,0.36919257833573194,0.30766323165395926,0.29203249383154983
Ap1s2_chrX,0.1870781028192614,0.31401572371777536,0.9834767177451819,1.0,0.23721781482464022,0.10598478227412177,0.017157215057073398,0.011408985064899234
Ap1s3_chr1,0.04255248996540684,0.04075391546239096,0.9843691131560797,1.0,0.04010776012623978,0.017078250423068275,0.014343029659536734,0.017310511324148525
Ap2a1_chr7,0.348047154562208,0.5318506266358641,1.0,0.7928416705516863,0.4187625563074748,0.35732896094330213,0.40499668715268483,0.4316944227701391
Ap2a2_chr7,0.5128773270540262,0.7647483316400978,1.0,0.9253247232711574,0.6378712118601569,0.5960388398064179,0.7284205541476922,0.898730602993622
Ap2b1_chr11,0.38044880313784296,0.5458065402538398,0.9104676753240172,1.0,0.555521529270938,0.47214242958417935,0.452457636323447,0.5524791522775822
Ap2m1_chr16,0.9823126901097021,0.9760092932506034,0.9642966068909606,1.0,0.664188993775254,0.576584020812732,0.6731634536706903,0.6226319318701361
Ap2s1_chr7,0.6510486146170258,0.6150978528519421,0.861302509715605,1.0,0.5377538738247034,0.4721985220152807,0.43390925135734,0.42209176813495203
Ap3b1_chr13,0.406801144881408,0.5511280173753672,1.0,0.983733537111071,0.6452803391739315,0.6067654218938093,0.6259179167786465,0.6282594223159398
Ap3b2_chr7,0.0,0.0,0.07471331265081368,1.0,0.0,0.0,0.0,0.0
Ap3d1_chr10,0.5339996653004871,0.7729556405496962,1.0,0.7521197417849794,0.5158672672078841,0.38135212784238576,0.4064663564274185,0.436506032458033
Ap3m1_chr14,0.7765806467221049,1.0,0.7819691375888832,0.7430473592045307,0.9279454993263565,0.919076230871498,0.6423784303513567,0.6088011588047113
Ap3m2_chr8,0.2563877279342874,0.42226364150516743,1.0,0.7443060280776544,0.2358682281652796,0.10250381403098442,0.07292526554983471,0.059944016074069545
Ap3s1_chr18,1.0,0.7073373844498254,0.6792664609958527,0.7408193174144679,0.4392610371678814,0.48877938514042474,0.19622745208540832,0.24161109814882967
Ap3s2_chr7,0.5217834249213946,0.7015206540516101,1.0,0.9103339851980682,0.6061933744260882,0.5684666626775934,0.6020071514723729,0.6322347157390383
Ap4b1_chr3,0.4831304327208992,0.5793200390281431,1.0,0.8191809734183064,0.3726115700323581,0.30360317296108097,0.3639253675150819,0.48713852802581437
