Person,Image,Label,Scorce
15,Person15_13,trophy,0.32624000000000003
15,Person15_13,blueSunglasses,0.46948999999999996
15,Person15_13,hairClip,0.46236000000000005
15,Person15_13,stickerBox,0.41891000000000006
15,Person15_2,cloudSign,0.39154
15,Person15_2,noisemaker,0.29212
15,Person15_2,pinkCandle,0.2657
15,Person15_2,yellowBag,0.25232
15,Person15_3,birdCall,0.36188000000000003
15,Person15_3,pinkCandle,0.29104
15,Person15_3,pumpkinNotes,0.25545999999999996
15,Person15_3,sign,0.6167699999999999
15,Person15_4,pumpkinNotes,0.26695
15,Person15_4,sign,0.5626800000000001
15,Person15_4,lavenderDie,0.4553
15,Person15_5,birdCall,0.3356
15,Person15_5,cloudSign,0.37299
15,Person15_5,eyeball,0.33192
15,Person15_5,redWhistle,0.29632
15,Person15_5,hairClip,0.46181000000000005
15,Person15_5,lavenderDie,0.41534
15,Person15_5,yellowBag,0.35986999999999997
15,Person15_6,birdCall,0.32755
15,Person15_6,eyeball,0.30745
15,Person15_6,sign,0.2789
15,Person15_6,hairClip,0.39603
15,Person15_6,lavenderDie,0.49125
15,Person15_7,yellowBag,0.38175
15,Person15_9,birdCall,0.43095
15,Person15_9,cloudSign,0.28106
15,Person15_9,eyeball,0.25501
15,Person15_9,pumpkinNotes,0.35399
15,Person15_9,trophy,0.25381
15,Person15_9,blueSunglasses,0.29441999999999996
16,Person16_1,cloudSign,0.26546
16,Person16_1,eyeball,0.37740999999999997
16,Person16_1,metalKey,0.30332
16,Person16_1,partyFavor,0.45555
16,Person16_1,pinkCandle,0.26103000000000004
16,Person16_1,sign,0.495
16,Person16_10,eyeball,0.27399999999999997
16,Person16_10,metalKey,0.25933
16,Person16_2,metalKey,0.396
16,Person16_2,pinkCandle,0.49177
16,Person16_2,lavenderDie,0.30989
16,Person16_2,yellowBag,0.51237
16,Person16_3,cupcakePaper,0.25314000000000003
16,Person16_3,pinkCandle,0.26861999999999997
16,Person16_3,sign,0.63764
16,Person16_3,lavenderDie,0.27918000000000004
16,Person16_3,yellowBag,0.30378
16,Person16_4,birdCall,0.49701000000000006
16,Person16_4,cloudSign,0.2872
16,Person16_4,eyeball,0.26092
16,Person16_4,sign,0.56342
16,Person16_4,blueSunglasses,0.33248
16,Person16_4,lavenderDie,0.25347
16,Person16_5,birdCall,0.30012
16,Person16_5,cloudSign,0.35585
16,Person16_5,pumpkinNotes,0.46634
16,Person16_5,sign,0.42053999999999997
16,Person16_6,cloudSign,0.39773000000000003
16,Person16_6,partyFavor,0.25651999999999997
16,Person16_6,pinkCandle,0.37031
16,Person16_6,sign,0.25861
16,Person16_6,blueSunglasses,0.27574
16,Person16_7,birdCall,0.45919
16,Person16_7,cloudSign,0.28069
16,Person16_7,pinkCandle,0.26786
16,Person16_7,redWhistle,0.5102300000000001
16,Person16_7,sign,0.40116
16,Person16_8,sign,0.43926000000000004
16,Person16_9,birdCall,0.33116
16,Person16_9,cloudSign,0.43103
16,Person16_9,eyeball,0.3727
16,Person16_9,metalKey,0.49201999999999996
16,Person16_9,partyFavor,0.31493000000000004
16,Person16_9,pinkCandle,0.40656
16,Person16_9,sign,0.48377
16,Person16_9,blueSunglasses,0.35555
16,Person16_9,hairClip,0.67681
16,Person16_9,stickerBox,0.39057
17,Person17_1,pinkCandle,0.38198000000000004
17,Person17_1,sign,0.59372
17,Person17_10,cloudSign,0.34184000000000003
17,Person17_10,eyeball,0.26979000000000003
17,Person17_10,pumpkinNotes,0.27789
17,Person17_10,blueSunglasses,0.29864
17,Person17_11,cloudSign,0.30354000000000003
17,Person17_12,cloudSign,0.40944
17,Person17_12,blueSunglasses,0.26616999999999996
17,Person17_13,yellowBag,0.30205
17,Person17_14,birdCall,0.27816
17,Person17_14,cloudSign,0.28131999999999996
17,Person17_15,cloudSign,0.26887
17,Person17_15,redWhistle,0.25031
17,Person17_15,blueSunglasses,0.2862
17,Person17_15,yellowBag,0.3418
17,Person17_16,cloudSign,0.3152
17,Person17_16,eyeball,0.25676
17,Person17_16,redWhistle,0.61617
17,Person17_16,sign,0.3002
17,Person17_17,pinkCandle,0.31954
17,Person17_17,pumpkinNotes,0.29285
17,Person17_17,sign,0.33351
17,Person17_18,cloudSign,0.36454000000000003
17,Person17_18,eyeball,0.47018000000000004
17,Person17_18,redWhistle,0.79887
17,Person17_18,sign,0.39744
17,Person17_18,blueSunglasses,0.3312
17,Person17_18,hairClip,0.71122
17,Person17_19,cloudSign,0.34255
17,Person17_19,eyeball,0.3307
17,Person17_19,pinkCandle,0.3059
17,Person17_19,blueSunglasses,0.26418
17,Person17_19,hairClip,0.36765
17,Person17_19,lavenderDie,0.5656
17,Person17_19,yellowBag,0.34203
17,Person17_2,pumpkinNotes,0.33049
17,Person17_2,sign,0.47818999999999995
17,Person17_2,yellowBag,0.26022
17,Person17_20,canadaPencil,0.26615
17,Person17_20,cloudSign,0.29914
17,Person17_20,eyeball,0.29548
17,Person17_20,redWhistle,0.49201999999999996
17,Person17_20,sign,0.31861
17,Person17_20,blueSunglasses,0.29736999999999997
17,Person17_20,hairClip,0.39361999999999997
17,Person17_21,cloudSign,0.43287
17,Person17_21,eyeball,0.32816
17,Person17_21,blueSunglasses,0.25578
17,Person17_22,birdCall,0.4531
17,Person17_22,cloudSign,0.42615
17,Person17_22,cupcakePaper,0.28528000000000003
17,Person17_22,eyeball,0.30955
17,Person17_22,pinkCandle,0.31065
17,Person17_22,blueSunglasses,0.33455
17,Person17_22,stickerBox,0.38118
17,Person17_23,cloudSign,0.31199
17,Person17_23,eyeball,0.33771
17,Person17_24,birdCall,0.30903
17,Person17_24,cloudSign,0.37745
17,Person17_24,eyeball,0.38299
17,Person17_24,metalKey,0.38466999999999996
17,Person17_25,birdCall,0.40771999999999997
17,Person17_25,cloudSign,0.39181
17,Person17_25,pumpkinNotes,0.30091999999999997
17,Person17_25,sign,0.29143
17,Person17_25,yellowBag,0.49361000000000005
17,Person17_26,birdCall,0.45266999999999996
17,Person17_26,cloudSign,0.28515999999999997
17,Person17_26,eyeball,0.42565
17,Person17_26,pinkCandle,0.26583
17,Person17_26,redWhistle,0.2781
17,Person17_26,yellowBag,0.28573000000000004
17,Person17_27,birdCall,0.35568
17,Person17_29,canadaPencil,0.25190999999999997
17,Person17_29,cloudSign,0.40364
17,Person17_29,pinkCandle,0.29286999999999996
17,Person17_29,sign,0.64636
17,Person17_29,blueSunglasses,0.29452
17,Person17_3,birdCall,0.27858
17,Person17_3,hairClip,0.27533
17,Person17_30,cloudSign,0.40206
17,Person17_30,eyeball,0.34291
17,Person17_30,pinkCandle,0.35667
17,Person17_30,sign,0.6428
17,Person17_30,blueSunglasses,0.3177
17,Person17_31,cloudSign,0.26304
17,Person17_31,eyeball,0.264
17,Person17_31,pumpkinNotes,0.31
17,Person17_31,redWhistle,0.6178100000000001
17,Person17_32,birdCall,0.29404
17,Person17_32,cloudSign,0.44228999999999996
17,Person17_32,eyeball,0.2718
17,Person17_32,redWhistle,0.42468999999999996
17,Person17_32,sign,0.26274000000000003
17,Person17_32,blueSunglasses,0.32609
17,Person17_32,yellowBag,0.31999
17,Person17_33,birdCall,0.25626
17,Person17_33,canadaPencil,0.26754
17,Person17_33,cloudSign,0.36054
17,Person17_33,eyeball,0.30956999999999996
17,Person17_33,redWhistle,0.30365
17,Person17_33,blueSunglasses,0.26805999999999996
17,Person17_34,cloudSign,0.41523999999999994
17,Person17_34,eyeball,0.31629
17,Person17_34,hairClip,0.35200000000000004
17,Person17_34,lavenderDie,0.33363000000000004
17,Person17_34,yellowBag,0.37099
17,Person17_35,cloudSign,0.32950999999999997
17,Person17_35,eyeball,0.26765
17,Person17_36,cloudSign,0.34654
17,Person17_36,eyeball,0.2897
17,Person17_36,sign,0.32744
17,Person17_37,cloudSign,0.26497
17,Person17_37,eyeball,0.4595
17,Person17_37,redWhistle,0.52712
17,Person17_37,sign,0.42926000000000003
17,Person17_38,cloudSign,0.31331
17,Person17_38,eyeball,0.27301
17,Person17_38,silverStraw,0.28820999999999997
17,Person17_38,yellowBalloon,0.2652
17,Person17_38,hairClip,0.57187
17,Person17_38,yellowBag,0.42832
17,Person17_39,blueSunglasses,0.46641000000000005
17,Person17_4,birdCall,0.25941
17,Person17_4,redWhistle,0.7188899999999999
17,Person17_4,blueSunglasses,0.30186999999999997
17,Person17_4,yellowBag,0.47233
17,Person17_40,birdCall,0.31446999999999997
17,Person17_40,cloudSign,0.30295
17,Person17_40,eyeball,0.52148
17,Person17_40,blueSunglasses,0.29056
17,Person17_40,hairClip,0.27389
17,Person17_40,lavenderDie,0.43715
17,Person17_41,cloudSign,0.38254
17,Person17_41,eyeball,0.7047899999999999
17,Person17_41,pinkCandle,0.30407
17,Person17_41,lavenderDie,0.26597
17,Person17_42,cloudSign,0.28945
17,Person17_43,cloudSign,0.46818000000000004
17,Person17_43,eyeball,0.44664
17,Person17_43,sign,0.27756
17,Person17_43,blueSunglasses,0.32511999999999996
17,Person17_43,lavenderDie,0.42478
17,Person17_43,yellowBag,0.2966
17,Person17_44,sign,0.5153
17,Person17_45,birdCall,0.31306
17,Person17_45,eyeball,0.37605
17,Person17_45,blueSunglasses,0.41781
17,Person17_45,lavenderDie,0.58182
17,Person17_46,canadaPencil,0.27671
17,Person17_47,birdCall,0.2659
17,Person17_47,canadaPencil,0.29091999999999996
17,Person17_47,noisemaker,0.33974
17,Person17_47,partyFavor,0.44435
17,Person17_47,pinkCandle,0.36016
17,Person17_47,sign,0.39924
17,Person17_47,lavenderDie,0.3472
17,Person17_48,cloudSign,0.26650999999999997
17,Person17_48,eyeball,0.29889
17,Person17_49,birdCall,0.32578
17,Person17_49,eyeball,0.5413100000000001
17,Person17_49,sign,0.29602
17,Person17_49,blueSunglasses,0.37888
17,Person17_49,yellowBag,0.44848999999999994
17,Person17_5,birdCall,0.31686
17,Person17_5,eyeball,0.37856
17,Person17_5,paperPlate,0.39239
17,Person17_5,sign,0.26954
17,Person17_5,hairClip,0.6468
17,Person17_50,birdCall,0.55084
17,Person17_50,cloudSign,0.26108000000000003
17,Person17_50,pumpkinNotes,0.39502
17,Person17_50,sign,0.32395999999999997
17,Person17_50,blueSunglasses,0.30734
17,Person17_50,yellowBag,0.35433000000000003
17,Person17_51,cloudSign,0.2733
17,Person17_51,sign,0.25068
17,Person17_51,yellowBag,0.33914
17,Person17_52,canadaPencil,0.2513
17,Person17_52,eyeball,0.39348
17,Person17_53,pumpkinNotes,0.26336
17,Person17_54,eyeball,0.43261000000000005
17,Person17_54,pumpkinNotes,0.28994000000000003
17,Person17_54,blueSunglasses,0.34849
17,Person17_54,lavenderDie,0.3517
17,Person17_54,yellowBag,0.31695999999999996
17,Person17_55,lavenderDie,0.39916999999999997
17,Person17_55,yellowBag,0.46985
17,Person17_56,canadaPencil,0.26983
17,Person17_56,eyeball,0.39213000000000003
17,Person17_56,redWhistle,0.45825
17,Person17_56,blueSunglasses,0.32006
17,Person17_57,eyeball,0.30868
17,Person17_57,pumpkinNotes,0.34524
17,Person17_58,cloudSign,0.28386999999999996
17,Person17_58,eyeball,0.35136
17,Person17_58,pinkCandle,0.38259
17,Person17_58,blueSunglasses,0.3818
17,Person17_59,sign,0.39891
17,Person17_6,birdCall,0.5018
17,Person17_6,cloudSign,0.29212
17,Person17_6,eyeball,0.33021
17,Person17_6,partyFavor,0.5031899999999999
17,Person17_6,sign,0.34281999999999996
17,Person17_6,hairClip,0.33636
17,Person17_60,birdCall,0.32176
17,Person17_60,pumpkinNotes,0.6220600000000001
17,Person17_61,birdCall,0.49072
17,Person17_61,cloudSign,0.28415
17,Person17_61,partyFavor,0.27618000000000004
17,Person17_61,pinkCandle,0.39834
17,Person17_61,trophy,0.27331
17,Person17_62,cloudSign,0.34479
17,Person17_62,eyeball,0.3849
17,Person17_62,pumpkinNotes,0.26253000000000004
17,Person17_62,trophy,0.31025
17,Person17_62,blueSunglasses,0.38278
17,Person17_62,hairClip,0.36587
17,Person17_62,lavenderDie,0.43482
17,Person17_62,yellowBag,0.57072
17,Person17_63,birdCall,0.36980999999999997
17,Person17_63,cloudSign,0.4771
17,Person17_63,metalKey,0.3184
17,Person17_63,partyFavor,0.29677
17,Person17_63,pinkCandle,0.30241999999999997
17,Person17_63,sign,0.39979000000000003
17,Person17_63,blueSunglasses,0.42385
17,Person17_63,hairClip,0.26919
17,Person17_64,redWhistle,0.31739
17,Person17_64,sign,0.5871
17,Person17_7,birdCall,0.37818
17,Person17_7,cloudSign,0.25315
17,Person17_8,pumpkinNotes,0.26399
17,Person17_9,cloudSign,0.26486
17,Person17_9,pinkCandle,0.30696999999999997
18,Person18_1,birdCall,0.43435
18,Person18_1,cloudSign,0.33904
18,Person18_1,eyeball,0.46418000000000004
18,Person18_1,pinkCandle,0.36916
18,Person18_1,sign,0.4157
18,Person18_1,blueSunglasses,0.47396000000000005
18,Person18_1,hairClip,0.38144
18,Person18_1,yellowBag,0.48922
18,Person18_2,eyeball,0.32333
18,Person18_2,pinkCandle,0.35995
18,Person18_2,redWhistle,0.46129
18,Person18_2,sign,0.35243
18,Person18_2,yellowBag,0.27364
18,Person18_3,eyeball,0.53896
18,Person18_3,hairClip,0.37908000000000003
18,Person18_3,lavenderDie,0.9073
18,Person18_3,yellowBag,0.40972
18,Person18_4,lavenderDie,0.77588
18,Person18_4,yellowBag,0.3882
18,Person18_5,redWhistle,0.4757
18,Person18_5,sign,0.44501999999999997
18,Person18_5,yellowBag,0.38456
18,Person18_6,pinkCandle,0.40939000000000003
18,Person18_6,sign,0.67781
18,Person18_6,yellowBag,0.50775
18,Person18_7,cloudSign,0.441
18,Person18_7,cupcakePaper,0.29046
18,Person18_7,pinkCandle,0.38694
18,Person18_7,vancouverCards,0.33144
18,Person18_7,blueSunglasses,0.27636
18,Person18_8,cloudSign,0.33408000000000004
18,Person18_8,eyeball,0.32377
18,Person18_8,metalKey,0.66809
18,Person18_8,pinkCandle,0.25017
18,Person18_8,pumpkinNotes,0.28391
18,Person18_8,sign,0.28271999999999997
18,Person18_8,blueSunglasses,0.37614000000000003
18,Person18_8,hairClip,0.3843
18,Person18_8,yellowBag,0.32277
18,Person18_9,cloudSign,0.353
18,Person18_9,pinkCandle,0.35563
18,Person18_9,redWhistle,0.68381
18,Person18_9,sign,0.40753
18,Person18_9,blueSunglasses,0.4033
18,Person18_9,hairClip,0.6038399999999999
19,Person19_1,eyeball,0.81419
19,Person19_1,redWhistle,0.38749
19,Person19_1,blueSunglasses,0.50227
19,Person19_1,hairClip,0.5581
19,Person19_1,lavenderDie,0.60364
19,Person19_1,yellowBag,0.32871999999999996
19,Person19_2,eyeball,0.7954100000000001
19,Person19_2,redWhistle,0.28738
19,Person19_2,trophy,0.31845
19,Person19_2,blueSunglasses,0.39383
19,Person19_2,hairClip,0.7982
19,Person19_2,lavenderDie,0.44578
19,Person19_2,yellowBag,0.5090899999999999
19,Person19_3,cloudSign,0.28984
19,Person19_3,eyeball,0.34603
19,Person19_3,pinkCandle,0.37156999999999996
19,Person19_3,sign,0.26414
19,Person19_4,cloudSign,0.4184
19,Person19_4,pumpkinNotes,0.26976999999999995
19,Person19_4,redWhistle,0.6895600000000001
19,Person19_4,sign,0.30791
19,Person19_4,trophy,0.33631
19,Person19_4,blueSunglasses,0.28474
19,Person19_4,hairClip,0.47941000000000006
19,Person19_5,cloudSign,0.46176999999999996
19,Person19_5,eyeball,0.26777
19,Person19_5,pumpkinNotes,0.29721
19,Person19_5,redWhistle,0.6583399999999999
19,Person19_5,trophy,0.25764000000000004
19,Person19_5,blueSunglasses,0.25989
19,Person19_5,hairClip,0.60544
19,Person19_6,cloudSign,0.30036999999999997
19,Person19_6,pinkCandle,0.30298
19,Person19_6,redWhistle,0.31935
19,Person19_6,sign,0.26793
19,Person19_7,birdCall,0.3775
19,Person19_7,canadaPencil,0.25164000000000003
19,Person19_7,cloudSign,0.35404
19,Person19_7,cupcakePaper,0.3073
19,Person19_7,paperPlate,0.39782
19,Person19_7,pinkCandle,0.30016
19,Person19_7,pumpkinNotes,0.31079
19,Person19_7,sign,0.29914
19,Person19_7,blueSunglasses,0.46407
19,Person19_7,stickerBox,0.53108
19,Person19_8,birdCall,0.27544
19,Person19_8,canadaPencil,0.26484
19,Person19_8,cloudSign,0.34857
19,Person19_8,cupcakePaper,0.31901999999999997
19,Person19_8,paperPlate,0.53799
19,Person19_8,pumpkinNotes,0.29245
19,Person19_8,sign,0.26655999999999996
19,Person19_8,blueSunglasses,0.44605
19,Person19_8,stickerBox,0.3272
2,Person2_1,birdCall,0.29581999999999997
2,Person2_1,eyeball,0.25087
2,Person2_1,pumpkinNotes,0.46793
2,Person2_1,redWhistle,0.50576
2,Person2_1,yellowBalloon,0.26463000000000003
2,Person2_10,birdCall,0.35825
2,Person2_10,cloudSign,0.34301
2,Person2_10,eyeball,0.3669
2,Person2_10,pinkCandle,0.33873000000000003
2,Person2_10,hairClip,0.4574
2,Person2_10,lavenderDie,0.52262
2,Person2_10,yellowBag,0.37851
2,Person2_11,birdCall,0.31342
2,Person2_11,canadaPencil,0.3148
2,Person2_11,cloudSign,0.32516
2,Person2_11,metalKey,0.28149
2,Person2_11,partyFavor,0.28713
2,Person2_11,pinkCandle,0.31005
2,Person2_11,blueSunglasses,0.32747
2,Person2_11,lavenderDie,0.25426
2,Person2_11,yellowBag,0.45969
2,Person2_12,cloudSign,0.25115
2,Person2_12,eyeball,0.30669
2,Person2_12,metalKey,0.25025
2,Person2_12,pinkCandle,0.28398
2,Person2_12,blueSunglasses,0.33221
2,Person2_13,canadaPencil,0.3381
2,Person2_13,cloudSign,0.28815999999999997
2,Person2_13,eyeball,0.37056
2,Person2_13,pinkCandle,0.30589
2,Person2_13,sign,0.2991
2,Person2_13,lavenderDie,0.3083
2,Person2_14,birdCall,0.39196
2,Person2_14,cloudSign,0.38122
2,Person2_14,eyeball,0.29549000000000003
2,Person2_14,metalKey,0.5163
2,Person2_14,sign,0.73037
2,Person2_14,silverStraw,0.40248
2,Person2_14,blueSunglasses,0.5533100000000001
2,Person2_14,hairClip,0.67796
2,Person2_14,yellowBag,0.29822
2,Person2_15,canadaPencil,0.25771
2,Person2_15,sign,0.34963
2,Person2_2,cloudSign,0.42798
2,Person2_2,eyeball,0.62058
2,Person2_2,metalKey,0.44601
2,Person2_2,pinkCandle,0.33132
2,Person2_2,blueSunglasses,0.26218
2,Person2_2,yellowBag,0.34509
2,Person2_3,birdCall,0.28786999999999996
2,Person2_3,eyeball,0.28531999999999996
2,Person2_3,metalKey,0.30188000000000004
2,Person2_3,pinkCandle,0.29134
2,Person2_3,blueSunglasses,0.48097
2,Person2_3,hairClip,0.81155
2,Person2_3,yellowBag,0.29046
2,Person2_4,birdCall,0.26671999999999996
2,Person2_4,cloudSign,0.3098
2,Person2_4,cupcakePaper,0.27123
2,Person2_4,noisemaker,0.63847
2,Person2_4,pinkCandle,0.2627
2,Person2_4,sign,0.38132
2,Person2_5,birdCall,0.38039
2,Person2_5,cloudSign,0.40003
2,Person2_5,eyeball,0.45715
2,Person2_5,metalKey,0.42888999999999994
2,Person2_5,pinkCandle,0.47303999999999996
2,Person2_5,trophy,0.32122
2,Person2_5,blueSunglasses,0.43105
2,Person2_5,hairClip,0.3549
2,Person2_5,yellowBag,0.38793
2,Person2_6,birdCall,0.43259
2,Person2_6,pumpkinNotes,0.40529
2,Person2_6,silverStraw,0.3734
2,Person2_6,trophy,0.28755
2,Person2_6,blueSunglasses,0.47513999999999995
2,Person2_6,hairClip,0.51071
2,Person2_6,yellowBag,0.40124
2,Person2_7,birdCall,0.44808000000000003
2,Person2_7,cloudSign,0.36795
2,Person2_7,eyeball,0.30921
2,Person2_7,metalKey,0.3173
2,Person2_7,partyFavor,0.40938
2,Person2_7,pinkCandle,0.25873
2,Person2_7,pumpkinNotes,0.3095
2,Person2_7,blueSunglasses,0.39145
2,Person2_8,birdCall,0.39652
2,Person2_8,cloudSign,0.26371
2,Person2_8,metalKey,0.43177
2,Person2_8,pinkCandle,0.33862
2,Person2_8,sign,0.26700999999999997
2,Person2_8,blueSunglasses,0.26741
2,Person2_8,yellowBag,0.31081
2,Person2_9,birdCall,0.5295
2,Person2_9,cupcakePaper,0.26386
2,Person2_9,redWhistle,0.31121
2,Person2_9,blueSunglasses,0.33641
2,Person2_9,lavenderDie,0.35717
20,Person20_1,cupcakePaper,0.34026999999999996
20,Person20_1,pinkCandle,0.25779
20,Person20_10,canadaPencil,0.29402
20,Person20_10,cloudSign,0.29504
20,Person20_10,cupcakePaper,0.30817
20,Person20_10,eyeball,0.26008000000000003
20,Person20_10,pinkCandle,0.33851
20,Person20_10,sign,0.4735
20,Person20_10,vancouverCards,0.28631
20,Person20_12,birdCall,0.28369
20,Person20_12,cupcakePaper,0.30955
20,Person20_12,eyeball,0.34252
20,Person20_12,metalKey,0.27593
20,Person20_12,partyFavor,0.34884
20,Person20_12,pinkCandle,0.26108000000000003
20,Person20_12,blueSunglasses,0.26297
20,Person20_13,cupcakePaper,0.25454
20,Person20_13,sign,0.45905
20,Person20_13,yellowBag,0.28036
20,Person20_14,eyeball,0.4643
20,Person20_14,lavenderDie,0.28911
20,Person20_15,cloudSign,0.32506
20,Person20_15,pinkCandle,0.29586999999999997
20,Person20_15,sign,0.59085
20,Person20_15,silverStraw,0.2731
20,Person20_16,cloudSign,0.31573
20,Person20_16,pinkCandle,0.33483
20,Person20_16,sign,0.6389600000000001
20,Person20_16,silverStraw,0.29736
20,Person20_17,cloudSign,0.28393
20,Person20_17,eyeball,0.30587
20,Person20_17,pinkCandle,0.34115999999999996
20,Person20_17,sign,0.5408
20,Person20_18,cloudSign,0.42281
20,Person20_18,pinkCandle,0.29361
20,Person20_18,sign,0.33781
20,Person20_19,cloudSign,0.37611999999999995
20,Person20_19,eyeball,0.2795
20,Person20_19,sign,0.43861999999999995
20,Person20_2,cupcakePaper,0.2853
20,Person20_2,pinkCandle,0.26734
20,Person20_2,sign,0.59973
20,Person20_2,yellowBag,0.25659
20,Person20_20,birdCall,0.26087
20,Person20_20,cloudSign,0.33883
20,Person20_20,partyFavor,0.28617
20,Person20_20,pinkCandle,0.36733000000000005
20,Person20_20,pumpkinNotes,0.5027
20,Person20_20,blueSunglasses,0.30954
20,Person20_20,hairClip,0.35131
20,Person20_20,yellowBag,0.28236999999999995
20,Person20_21,birdCall,0.27623000000000003
20,Person20_21,cloudSign,0.34664
20,Person20_21,metalKey,0.34349
20,Person20_21,pinkCandle,0.29318
20,Person20_21,sign,0.43709
20,Person20_22,cloudSign,0.49962
20,Person20_22,partyFavor,0.44261000000000006
20,Person20_22,pumpkinNotes,0.35725999999999997
20,Person20_22,redWhistle,0.37389
20,Person20_22,sign,0.58662
20,Person20_22,hairClip,0.44845
20,Person20_23,birdCall,0.30625
20,Person20_23,cloudSign,0.37394
20,Person20_23,partyFavor,0.45477
20,Person20_23,pumpkinNotes,0.47986
20,Person20_23,redWhistle,0.45557
20,Person20_23,sign,0.6360399999999999
20,Person20_23,hairClip,0.37548000000000004
20,Person20_23,yellowBag,0.27182
20,Person20_24,cloudSign,0.42433000000000004
20,Person20_24,pinkCandle,0.38411999999999996
20,Person20_24,sign,0.49285
20,Person20_25,birdCall,0.32576
20,Person20_25,canadaPencil,0.27021999999999996
20,Person20_25,cloudSign,0.40092
20,Person20_25,pinkCandle,0.31401999999999997
20,Person20_25,sign,0.5108699999999999
20,Person20_26,cloudSign,0.36524
20,Person20_26,pinkCandle,0.39021
20,Person20_26,sign,0.39383
20,Person20_26,blueSunglasses,0.29496999999999995
20,Person20_26,lavenderDie,0.49051999999999996
20,Person20_27,birdCall,0.30937
20,Person20_27,cloudSign,0.34904
20,Person20_27,pinkCandle,0.46468000000000004
20,Person20_27,sign,0.6876800000000001
20,Person20_27,blueSunglasses,0.25899
20,Person20_28,birdCall,0.3249
20,Person20_28,cloudSign,0.40862
20,Person20_28,partyFavor,0.25311
20,Person20_28,pinkCandle,0.38301
20,Person20_28,redWhistle,0.3768
20,Person20_28,sign,0.36265
20,Person20_28,blueSunglasses,0.36265
20,Person20_29,birdCall,0.27934000000000003
20,Person20_29,cloudSign,0.47791999999999996
20,Person20_29,partyFavor,0.285
20,Person20_29,pinkCandle,0.31925
20,Person20_29,sign,0.32237
20,Person20_29,blueSunglasses,0.3405
20,Person20_4,birdCall,0.41013999999999995
20,Person20_4,pinkCandle,0.31856999999999996
20,Person20_4,sign,0.45598
20,Person20_5,pinkCandle,0.38569000000000003
20,Person20_5,sign,0.44627
20,Person20_6,pinkCandle,0.36622
20,Person20_6,sign,0.5159699999999999
20,Person20_6,silverStraw,0.25432
20,Person20_7,cupcakePaper,0.27362
20,Person20_7,pinkCandle,0.57247
20,Person20_7,sign,0.6203
20,Person20_8,cupcakePaper,0.28019
20,Person20_8,partyFavor,0.28026999999999996
20,Person20_8,sign,0.40486
20,Person20_8,lavenderDie,0.45306
20,Person20_9,canadaPencil,0.27835
20,Person20_9,cloudSign,0.287
20,Person20_9,cupcakePaper,0.28831
20,Person20_9,pinkCandle,0.46843999999999997
20,Person20_9,sign,0.4526
21,Person21_1,birdCall,0.51354
21,Person21_1,cloudSign,0.42475
21,Person21_1,eyeball,0.6319
21,Person21_1,pinkCandle,0.52557
21,Person21_1,pumpkinNotes,0.31533
21,Person21_1,redWhistle,0.5643600000000001
21,Person21_1,sign,0.272
21,Person21_1,trophy,0.25835
21,Person21_1,blueSunglasses,0.44223
21,Person21_1,hairClip,0.46881999999999996
21,Person21_1,stickerBox,0.36566
21,Person21_2,eyeball,0.38019000000000003
21,Person21_2,pumpkinNotes,0.3516
21,Person21_2,redWhistle,0.51166
21,Person21_2,sign,0.33799999999999997
21,Person21_2,hairClip,0.44902
21,Person21_2,yellowBag,0.31731
21,Person21_3,birdCall,0.25609
21,Person21_3,cloudSign,0.40759
21,Person21_3,eyeball,0.29812
21,Person21_3,pinkCandle,0.25728
21,Person21_3,sign,0.27226999999999996
21,Person21_3,blueSunglasses,0.30086999999999997
21,Person21_3,lavenderDie,0.60946
21,Person21_4,cloudSign,0.36061
21,Person21_4,eyeball,0.37728
21,Person21_4,pinkCandle,0.26875
21,Person21_4,sign,0.38869000000000004
21,Person21_4,hairClip,0.50198
21,Person21_4,yellowBag,0.25476
22,Person22_1,sign,0.29418
22,Person22_1,blueSunglasses,0.35965
22,Person22_1,lavenderDie,0.30319
22,Person22_2,cloudSign,0.30243000000000003
22,Person22_2,eyeball,0.39193
22,Person22_2,yellowBag,0.26052
22,Person22_3,birdCall,0.30994
22,Person22_3,cloudSign,0.33374000000000004
22,Person22_3,eyeball,0.30039
22,Person22_3,pinkCandle,0.41003
22,Person22_3,pumpkinNotes,0.27198
22,Person22_3,redWhistle,0.50184
22,Person22_3,sign,0.3062
22,Person22_3,hairClip,0.27376
22,Person22_3,lavenderDie,0.43206999999999995
22,Person22_4,birdCall,0.44298999999999994
22,Person22_4,cloudSign,0.44142
22,Person22_4,eyeball,0.2513
22,Person22_4,metalKey,0.36273
22,Person22_5,birdCall,0.4811
22,Person22_5,cloudSign,0.33546
22,Person22_5,eyeball,0.46657
22,Person22_5,metalKey,0.37716
22,Person22_5,pinkCandle,0.32882
22,Person22_5,pumpkinNotes,0.27255
22,Person22_5,redWhistle,0.35207
22,Person22_5,blueSunglasses,0.35623
22,Person22_5,hairClip,0.37455
22,Person22_5,stickerBox,0.5513600000000001
22,Person22_6,birdCall,0.28633000000000003
22,Person22_6,pumpkinNotes,0.36175999999999997
22,Person22_6,blueSunglasses,0.28812
22,Person22_7,birdCall,0.39213000000000003
22,Person22_7,cloudSign,0.41173000000000004
22,Person22_7,eyeball,0.29741
22,Person22_7,pinkCandle,0.3366
22,Person22_7,sign,0.3933
22,Person22_7,lavenderDie,0.27196
